archs4_sample_index	geo_accession	series_id	title	source_name_ch1	characteristics_ch1	library_strategy	library_source	organism_ch1	singlecellprobability	leakage_excluded	matches_liver	matches_kidney	matches_skin	matches_skeletal_muscle	matches_thymus	matches_spleen	matches_lung	matches_retina
5571	GSM1232658	GSE50932	482N1 shluc empty 1	482N1_shluc_empty	cell line: 482N1,cell type: mouse lung cancer cells,genotype/variation: expressing control shRNA (shluc) plus empty expression vector (empty)	RNA-Seq	transcriptomic	Mus musculus	0.0	False	False	False	False	False	False	False	True	False
5572	GSM1232659	GSE50932	482N1 shluc empty 2	482N1_shluc_empty	cell line: 482N1,cell type: mouse lung cancer cells,genotype/variation: expressing control shRNA (shluc) plus empty expression vector (empty)	RNA-Seq	transcriptomic	Mus musculus	0.013318814490982283	False	False	False	False	False	False	False	True	False
5573	GSM1232660	GSE50932	482N1 shluc empty 3	482N1_shluc_empty	cell line: 482N1,cell type: mouse lung cancer cells,genotype/variation: expressing control shRNA (shluc) plus empty expression vector (empty)	RNA-Seq	transcriptomic	Mus musculus	0.03929346359848514	False	False	False	False	False	False	False	True	False
5574	GSM1232661	GSE50932	482N1 shHmga2 empty 1	482N1_shHmga2_empty	cell line: 482N1,cell type: mouse lung cancer cells,genotype/variation: expressing shRNA targeting Hmga2 (shHmga2) plus empty expression vector (empty)	RNA-Seq	transcriptomic	Mus musculus	0.008245562675033331	False	False	False	False	False	False	False	True	False
5575	GSM1232662	GSE50932	482N1 shHmga2 empty 2	482N1_shHmga2_empty	cell line: 482N1,cell type: mouse lung cancer cells,genotype/variation: expressing shRNA targeting Hmga2 (shHmga2) plus empty expression vector (empty)	RNA-Seq	transcriptomic	Mus musculus	0.015329480829056571	False	False	False	False	False	False	False	True	False
5576	GSM1232663	GSE50932	482N1 shHmga2 empty 3	482N1_shHmga2_empty	cell line: 482N1,cell type: mouse lung cancer cells,genotype/variation: expressing shRNA targeting Hmga2 (shHmga2) plus empty expression vector (empty)	RNA-Seq	transcriptomic	Mus musculus	0.009963530866073338	False	False	False	False	False	False	False	True	False
5577	GSM1232664	GSE50932	482N1 shHmga2 wt 1	482N1_shHmga2_wt	cell line: 482N1,cell type: mouse lung cancer cells,genotype/variation: expressing shRNA targeting Hmga2 (shHmga2) plus full-length Hmga2 cDNA (wt)	RNA-Seq	transcriptomic	Mus musculus	0.0	False	False	False	False	False	False	False	True	False
5578	GSM1232665	GSE50932	482N1 shHmga2 wt 2	482N1_shHmga2_wt	cell line: 482N1,cell type: mouse lung cancer cells,genotype/variation: expressing shRNA targeting Hmga2 (shHmga2) plus full-length Hmga2 cDNA (wt)	RNA-Seq	transcriptomic	Mus musculus	0.0011960060748912942	False	False	False	False	False	False	False	True	False
5579	GSM1232666	GSE50932	482N1 shHmga2 wt 3	482N1_shHmga2_wt	cell line: 482N1,cell type: mouse lung cancer cells,genotype/variation: expressing shRNA targeting Hmga2 (shHmga2) plus full-length Hmga2 cDNA (wt)	RNA-Seq	transcriptomic	Mus musculus	0.006836876624607296	False	False	False	False	False	False	False	True	False
5580	GSM1232667	GSE50932	482N1 shHmga2 m7 1	482N1_shHmga2_m7	cell line: 482N1,cell type: mouse lung cancer cells,genotype/variation: expressing shRNA targeting Hmga2 (shHmga2) plus full-length let-7 site mutated Hmga2 cDNA (m7)	RNA-Seq	transcriptomic	Mus musculus	0.011037471523377362	False	False	False	False	False	False	False	True	False
5581	GSM1232668	GSE50932	482N1 shHmga2 m7 2	482N1_shHmga2_m7	cell line: 482N1,cell type: mouse lung cancer cells,genotype/variation: expressing shRNA targeting Hmga2 (shHmga2) plus full-length let-7 site mutated Hmga2 cDNA (m7)	RNA-Seq	transcriptomic	Mus musculus	0.0	False	False	False	False	False	False	False	True	False
5582	GSM1232669	GSE50932	482N1 shHmga2 m7 3	482N1_shHmga2_m7	cell line: 482N1,cell type: mouse lung cancer cells,genotype/variation: expressing shRNA targeting Hmga2 (shHmga2) plus full-length let-7 site mutated Hmga2 cDNA (m7)	RNA-Seq	transcriptomic	Mus musculus	0.0	False	False	False	False	False	False	False	True	False
5583	GSM1232670	GSE50932	482N1 shHmga2 ATG wt 1	482N1_shHmga2_ATG_wt	cell line: 482N1,cell type: mouse lung cancer cells,genotype/variation: expressing shRNA targeting Hmga2 (shHmga2) plus full-length start codon mutated Hmga2 cDNA (ATG wt)	RNA-Seq	transcriptomic	Mus musculus	0.0	False	False	False	False	False	False	False	True	False
5584	GSM1232671	GSE50932	482N1 shHmga2 ATG wt 2	482N1_shHmga2_ATG_wt	cell line: 482N1,cell type: mouse lung cancer cells,genotype/variation: expressing shRNA targeting Hmga2 (shHmga2) plus full-length start codon mutated Hmga2 cDNA (ATG wt)	RNA-Seq	transcriptomic	Mus musculus	0.0	False	False	False	False	False	False	False	True	False
5585	GSM1232672	GSE50932	482N1 shHmga2 ATG wt 3	482N1_shHmga2_ATG_wt	cell line: 482N1,cell type: mouse lung cancer cells,genotype/variation: expressing shRNA targeting Hmga2 (shHmga2) plus full-length start codon mutated Hmga2 cDNA (ATG wt)	RNA-Seq	transcriptomic	Mus musculus	0.001171563921964957	False	False	False	False	False	False	False	True	False
5586	GSM1232673	GSE50932	482N1 shHmga2 ATG m7 1	482N1_shHmga2_ATG_m7	cell line: 482N1,cell type: mouse lung cancer cells,genotype/variation: expressing shRNA targeting Hmga2 (shHmga2) plus full-length let-7 site/start codon mutated Hmga2 cDNA (ATG m7)	RNA-Seq	transcriptomic	Mus musculus	0.0	False	False	False	False	False	False	False	True	False
5587	GSM1232674	GSE50932	482N1 shHmga2 ATG m7 2	482N1_shHmga2_ATG_m7	cell line: 482N1,cell type: mouse lung cancer cells,genotype/variation: expressing shRNA targeting Hmga2 (shHmga2) plus full-length let-7 site/start codon mutated Hmga2 cDNA (ATG m7)	RNA-Seq	transcriptomic	Mus musculus	0.010050243352252507	False	False	False	False	False	False	False	True	False
5588	GSM1232675	GSE50932	482N1 shHmga2 ATG m7 3	482N1_shHmga2_ATG_m7	cell line: 482N1,cell type: mouse lung cancer cells,genotype/variation: expressing shRNA targeting Hmga2 (shHmga2) plus full-length let-7 site/start codon mutated Hmga2 cDNA (ATG m7)	RNA-Seq	transcriptomic	Mus musculus	0.0060889822083111935	False	False	False	False	False	False	False	True	False
6142	GSM1272294	GSE52594	CtrlA1	K-RAS-induced lung tumor	treatment: Untreated,animal no: 1	RNA-Seq	transcriptomic	Mus musculus	0.006285983748244022	False	False	False	False	False	False	False	True	False
6143	GSM1272295	GSE52594	CtrlA2	K-RAS-induced lung tumor	treatment: Untreated,animal no: 1	RNA-Seq	transcriptomic	Mus musculus	0.0035964046716989865	False	False	False	False	False	False	False	True	False
6144	GSM1272296	GSE52594	CtrlB1	K-RAS-induced lung tumor	treatment: Untreated,animal no: 2	RNA-Seq	transcriptomic	Mus musculus	0.004792232338291053	False	False	False	False	False	False	False	True	False
6145	GSM1272297	GSE52594	CtrlB2	K-RAS-induced lung tumor	treatment: Untreated,animal no: 2	RNA-Seq	transcriptomic	Mus musculus	0.007887573297616858	False	False	False	False	False	False	False	True	False
6146	GSM1272298	GSE52594	CtrlC1	K-RAS-induced lung tumor	treatment: Untreated,animal no: 3	RNA-Seq	transcriptomic	Mus musculus	0.006241619192288838	False	False	False	False	False	False	False	True	False
6147	GSM1272299	GSE52594	CtrlC2	K-RAS-induced lung tumor	treatment: Untreated,animal no: 3	RNA-Seq	transcriptomic	Mus musculus	0.007887573297616858	False	False	False	False	False	False	False	True	False
6148	GSM1272300	GSE52594	CtrlD1	K-RAS-induced lung tumor	treatment: Untreated,animal no: 4	RNA-Seq	transcriptomic	Mus musculus	0.005748621720063635	False	False	False	False	False	False	False	True	False
6149	GSM1272301	GSE52594	CtrlD2	K-RAS-induced lung tumor	treatment: Untreated,animal no: 4	RNA-Seq	transcriptomic	Mus musculus	0.005249572979595705	False	False	False	False	False	False	False	True	False
6150	GSM1272302	GSE52594	CtrlE1	K-RAS-induced lung tumor	treatment: Untreated,animal no: 5	RNA-Seq	transcriptomic	Mus musculus	0.0063563251106868515	False	False	False	False	False	False	False	True	False
6151	GSM1272303	GSE52594	CtrlE2	K-RAS-induced lung tumor	treatment: Untreated,animal no: 5	RNA-Seq	transcriptomic	Mus musculus	0.0047168923827661646	False	False	False	False	False	False	False	True	False
6152	GSM1272304	GSE52594	NacA1	K-RAS-induced lung tumor	treatment: NAC-treated,animal no: 6	RNA-Seq	transcriptomic	Mus musculus	0.005708981128869596	False	False	False	False	False	False	False	True	False
6153	GSM1272305	GSE52594	NacA2	K-RAS-induced lung tumor	treatment: NAC-treated,animal no: 6	RNA-Seq	transcriptomic	Mus musculus	0.008608497736857321	False	False	False	False	False	False	False	True	False
6154	GSM1272306	GSE52594	NacB1	K-RAS-induced lung tumor	treatment: NAC-treated,animal no: 7	RNA-Seq	transcriptomic	Mus musculus	0.004913593376448584	False	False	False	False	False	False	False	True	False
6155	GSM1272307	GSE52594	NacB2	K-RAS-induced lung tumor	treatment: NAC-treated,animal no: 7	RNA-Seq	transcriptomic	Mus musculus	0.006159624117004432	False	False	False	False	False	False	False	True	False
6156	GSM1272308	GSE52594	NacC1	K-RAS-induced lung tumor	treatment: NAC-treated,animal no: 8	RNA-Seq	transcriptomic	Mus musculus	0.008084274291299277	False	False	False	False	False	False	False	True	False
6157	GSM1272309	GSE52594	NacC2	K-RAS-induced lung tumor	treatment: NAC-treated,animal no: 8	RNA-Seq	transcriptomic	Mus musculus	0.005954147657828482	False	False	False	False	False	False	False	True	False
6158	GSM1272310	GSE52594	NacD1	K-RAS-induced lung tumor	treatment: NAC-treated,animal no: 9	RNA-Seq	transcriptomic	Mus musculus	0.0071517128631078675	False	False	False	False	False	False	False	True	False
6159	GSM1272311	GSE52594	NacD2	K-RAS-induced lung tumor	treatment: NAC-treated,animal no: 9	RNA-Seq	transcriptomic	Mus musculus	0.006159624117004432	False	False	False	False	False	False	False	True	False
6160	GSM1272312	GSE52594	NacE1	K-RAS-induced lung tumor	treatment: NAC-treated,animal no: 10	RNA-Seq	transcriptomic	Mus musculus	0.007887573297616858	False	False	False	False	False	False	False	True	False
6161	GSM1272313	GSE52594	NacE2	K-RAS-induced lung tumor	treatment: NAC-treated,animal no: 10	RNA-Seq	transcriptomic	Mus musculus	0.006444841563378589	False	False	False	False	False	False	False	True	False
6162	GSM1272314	GSE52594	VitA1	K-RAS-induced lung tumor	treatment: Vitamin E-treated,animal no: 11	RNA-Seq	transcriptomic	Mus musculus	0.0061111585817279655	False	False	False	False	False	False	False	True	False
6163	GSM1272315	GSE52594	VitA2	K-RAS-induced lung tumor	treatment: Vitamin E-treated,animal no: 11	RNA-Seq	transcriptomic	Mus musculus	0.007231089705663199	False	False	False	False	False	False	False	True	False
6164	GSM1272316	GSE52594	VitB1	K-RAS-induced lung tumor	treatment: Vitamin E-treated,animal no: 12	RNA-Seq	transcriptomic	Mus musculus	0.0047168923827661646	False	False	False	False	False	False	False	True	False
6165	GSM1272317	GSE52594	VitB2	K-RAS-induced lung tumor	treatment: Vitamin E-treated,animal no: 12	RNA-Seq	transcriptomic	Mus musculus	0.0047168923827661646	False	False	False	False	False	False	False	True	False
6166	GSM1272318	GSE52594	VitC1	K-RAS-induced lung tumor	treatment: Vitamin E-treated,animal no: 13	RNA-Seq	transcriptomic	Mus musculus	0.006641542557061009	False	False	False	False	False	False	False	True	False
6167	GSM1272319	GSE52594	VitC2	K-RAS-induced lung tumor	treatment: Vitamin E-treated,animal no: 13	RNA-Seq	transcriptomic	Mus musculus	0.004668426847489698	False	False	False	False	False	False	False	True	False
6168	GSM1272320	GSE52594	VitD1	K-RAS-induced lung tumor	treatment: Vitamin E-treated,animal no: 14	RNA-Seq	transcriptomic	Mus musculus	0.00467061049784948	False	False	False	False	False	False	False	True	False
6169	GSM1272321	GSE52594	VitD2	K-RAS-induced lung tumor	treatment: Vitamin E-treated,animal no: 14	RNA-Seq	transcriptomic	Mus musculus	0.006444841563378589	False	False	False	False	False	False	False	True	False
6170	GSM1272322	GSE52594	VitE1	K-RAS-induced lung tumor	treatment: Vitamin E-treated,animal no: 15	RNA-Seq	transcriptomic	Mus musculus	0.007410932531577941	False	False	False	False	False	False	False	True	False
6171	GSM1272323	GSE52594	VitE2	K-RAS-induced lung tumor	treatment: Vitamin E-treated,animal no: 15	RNA-Seq	transcriptomic	Mus musculus	0.0047168923827661646	False	False	False	False	False	False	False	True	False
6270	GSM1277067	GSE52854	Normal-1:CCSP/- mice on Doxycycline 8 weeks	Lung	strain: FVB/N,cell group: Normal control,treatment: Ctrl,day: 11	RNA-Seq	transcriptomic	Mus musculus	0.009481526602775136	False	False	False	False	False	False	False	True	False
6271	GSM1277068	GSE52854	Normal-2:CCSP/- mice on Doxycycline 8 weeks	Lung	strain: FVB/N,cell group: Normal control,treatment: Ctrl,day: 14	RNA-Seq	transcriptomic	Mus musculus	0.009481526602775136	False	False	False	False	False	False	False	True	False
6272	GSM1277069	GSE52854	Normal-3:CCSP/- mice on Doxycycline 8 weeks	Lung	strain: FVB/N,cell group: Normal control,treatment: Ctrl,day: 5	RNA-Seq	transcriptomic	Mus musculus	0.009481526602775136	False	False	False	False	False	False	False	True	False
6273	GSM1277070	GSE52854	Normal-4:CCSP/- mice on Doxycycline 8 weeks	Lung	strain: FVB/N,cell group: Normal control,treatment: Ctrl,day: 5	RNA-Seq	transcriptomic	Mus musculus	0.009481526602775136	False	False	False	False	False	False	False	True	False
6274	GSM1277071	GSE52854	Fibrosis-1:CCSP/TGFalpha mice on Doxycycline 8 weeks	Lung	strain: FVB/N,cell group: Fibrosis control,treatment: Ctrl,day: 11	RNA-Seq	transcriptomic	Mus musculus	0.009481526602775136	False	False	False	False	False	False	False	True	False
6275	GSM1277072	GSE52854	Fibrosis-2:CCSP/TGFalpha mice on Doxycycline 8 weeks	Lung	strain: FVB/N,cell group: Fibrosis control,treatment: Ctrl,day: 14	RNA-Seq	transcriptomic	Mus musculus	0.010168014006803259	False	False	False	False	False	False	False	True	False
6276	GSM1277073	GSE52854	Fibrosis-3:CCSP/TGFalpha mice on Doxycycline 8 weeks	Lung	strain: FVB/N,cell group: Fibrosis control,treatment: Ctrl,day: 5	RNA-Seq	transcriptomic	Mus musculus	0.010088637164247927	False	False	False	False	False	False	False	True	False
6277	GSM1277074	GSE52854	Fibrosis-4:CCSP/TGFalpha mice on Doxycycline 8 weeks	Lung	strain: FVB/N,cell group: Fibrosis control,treatment: Ctrl,day: 5	RNA-Seq	transcriptomic	Mus musculus	0.010088637164247927	False	False	False	False	False	False	False	True	False
6278	GSM1277075	GSE52854	ARRY-1:CCSP/TGFalpha mice on Doxycycline 8 weeks	Lung	strain: FVB/N,cell group: MAPK inhibitor,treatment: Treated,day: 5	RNA-Seq	transcriptomic	Mus musculus	0.009464534643718504	False	False	False	False	False	False	False	True	False
6279	GSM1277076	GSE52854	ARRY-2:CCSP/TGFalpha mice on Doxycycline 8 weeks	Lung	strain: FVB/N,cell group: MAPK inhibitor,treatment: Treated,day: 8	RNA-Seq	transcriptomic	Mus musculus	0.01009956510091724	False	False	False	False	False	False	False	True	False
6280	GSM1277077	GSE52854	ARRY-3:CCSP/TGFalpha mice on Doxycycline 8 weeks	Lung	strain: FVB/N,cell group: MAPK inhibitor,treatment: Treated,day: 8	RNA-Seq	transcriptomic	Mus musculus	0.008668926419739327	False	False	False	False	False	False	False	True	False
6281	GSM1277078	GSE52854	ARRY-4:CCSP/TGFalpha mice on Doxycycline 8 weeks	Lung	strain: FVB/N,cell group: MAPK inhibitor,treatment: Treated,day: 8	RNA-Seq	transcriptomic	Mus musculus	0.009860660178750315	False	False	False	False	False	False	False	True	False
6282	GSM1277079	GSE52854	PX-866-1:CCSP/TGFalpha mice on Doxycycline 8 weeks	Lung	strain: FVB/N,cell group: PI3K inhibitor,treatment: Treated,day: 11	RNA-Seq	transcriptomic	Mus musculus	0.009874591398445383	False	False	False	False	False	False	False	True	False
6283	GSM1277080	GSE52854	PX-866-2:CCSP/TGFalpha mice on Doxycycline 8 weeks	Lung	strain: FVB/N,cell group: PI3K inhibitor,treatment: Treated,day: 11	RNA-Seq	transcriptomic	Mus musculus	0.0032028741296922032	False	False	False	False	False	False	False	True	False
6284	GSM1277081	GSE52854	PX-866-3:CCSP/TGFalpha mice on Doxycycline 8 weeks	Lung	strain: FVB/N,cell group: PI3K inhibitor,treatment: Treated,day: 14	RNA-Seq	transcriptomic	Mus musculus	0.005964083403128616	False	False	False	False	False	False	False	True	False
6285	GSM1277082	GSE52854	PX-866-4:CCSP/TGFalpha mice on Doxycycline 8 weeks	Lung	strain: FVB/N,cell group: PI3K inhibitor,treatment: Treated,day: 14	RNA-Seq	transcriptomic	Mus musculus	0.009492454539444448	False	False	False	False	False	False	False	True	False
6286	GSM1277083	GSE52854	ARRY/PX-866-1:CCSP/TGFalpha mice on Doxycycline 8 weeks	Lung	strain: FVB/N,cell group: MAPK/PI3K inhibitors,treatment: Treated,day: 14	RNA-Seq	transcriptomic	Mus musculus	0.008896903405236939	False	False	False	False	False	False	False	True	False
6287	GSM1277084	GSE52854	ARRY/PX-866-2:CCSP/TGFalpha mice on Doxycycline 8 weeks	Lung	strain: FVB/N,cell group: MAPK/PI3K inhibitors,treatment: Treated,day: 5	RNA-Seq	transcriptomic	Mus musculus	0.008896903405236939	False	False	False	False	False	False	False	True	False
6288	GSM1277085	GSE52854	ARRY/PX-866-3:CCSP/TGFalpha mice on Doxycycline 8 weeks	Lung	strain: FVB/N,cell group: MAPK/PI3K inhibitors,treatment: Treated,day: 8	RNA-Seq	transcriptomic	Mus musculus	0.005079703472170571	False	False	False	False	False	False	False	True	False
6289	GSM1277086	GSE52854	ARRY/PX-866-4:CCSP/TGFalpha mice on Doxycycline 8 weeks	Lung	strain: FVB/N,cell group: MAPK/PI3K inhibitors,treatment: Treated,day: 8	RNA-Seq	transcriptomic	Mus musculus	0.008261504331835513	False	False	False	False	False	False	False	True	False
7985	GSM1357140	GSE56175	KrasAD0	KP-KrasA cells_day 0	strain background: 129/SvJae,genotype/variation: Kras Lox-STOP-Lox-G12D;p53flox/flox (KP) mouse lung cancer model into which  a doxycycline-inducible shRNA targeting Kras was introduced,cell type: primary lung adenocarcinoma cells,timepoint: Day 0 (D0)	RNA-Seq	transcriptomic	Mus musculus	0.04426597895888782	False	False	False	False	False	False	False	True	False
7986	GSM1357141	GSE56175	KrasGD0	KP-KrasA cells_day 0	strain background: 129/SvJae,genotype/variation: Kras Lox-STOP-Lox-G12D;p53flox/flox (KP) mouse lung cancer model into which  a doxycycline-inducible shRNA targeting Kras was introduced,cell type: primary lung adenocarcinoma cells,timepoint: Day 0 (D0)	RNA-Seq	transcriptomic	Mus musculus	0.011219689219025383	False	False	False	False	False	False	False	True	False
7987	GSM1357142	GSE56175	KrasMD0	KP-KrasA cells_day 0	strain background: 129/SvJae,genotype/variation: Kras Lox-STOP-Lox-G12D;p53flox/flox (KP) mouse lung cancer model into which  a doxycycline-inducible shRNA targeting Kras was introduced,cell type: primary lung adenocarcinoma cells,timepoint: Day 0 (D0)	RNA-Seq	transcriptomic	Mus musculus	0.025520959287381392	False	False	False	False	False	False	False	True	False
7988	GSM1357144	GSE56175	KrasGD4	KP-KrasA cells_day 4	strain background: 129/SvJae,genotype/variation: Kras Lox-STOP-Lox-G12D;p53flox/flox (KP) mouse lung cancer model into which  a doxycycline-inducible shRNA targeting Kras was introduced,cell type: primary lung adenocarcinoma cells,timepoint: Day 4 (D4	RNA-Seq	transcriptomic	Mus musculus	0.016491455795842942	False	False	False	False	False	False	False	True	False
7989	GSM1357145	GSE56175	KrasMD4	KP-KrasA cells_day 4	strain background: 129/SvJae,genotype/variation: Kras Lox-STOP-Lox-G12D;p53flox/flox (KP) mouse lung cancer model into which  a doxycycline-inducible shRNA targeting Kras was introduced,cell type: primary lung adenocarcinoma cells,timepoint: Day 4 (D4	RNA-Seq	transcriptomic	Mus musculus	0.008248354558861495	False	False	False	False	False	False	False	True	False
7990	GSM1357146	GSE56175	KrasAD21	KP-KrasA cells_day 21	strain background: 129/SvJae,genotype/variation: Kras Lox-STOP-Lox-G12D;p53flox/flox (KP) mouse lung cancer model into which  a doxycycline-inducible shRNA targeting Kras was introduced,cell type: primary lung adenocarcinoma cells,timepoint: Day 21 (D21)	RNA-Seq	transcriptomic	Mus musculus	0.01296228528653467	False	False	False	False	False	False	False	True	False
7991	GSM1357147	GSE56175	KrasGD21	KP-KrasA cells_day 21	strain background: 129/SvJae,genotype/variation: Kras Lox-STOP-Lox-G12D;p53flox/flox (KP) mouse lung cancer model into which  a doxycycline-inducible shRNA targeting Kras was introduced,cell type: primary lung adenocarcinoma cells,timepoint: Day 21 (D21)	RNA-Seq	transcriptomic	Mus musculus	0.010672137436118986	False	False	False	False	False	False	False	True	False
7992	GSM1357148	GSE56175	KrasMD21	KP-KrasA cells_day 21	strain background: 129/SvJae,genotype/variation: Kras Lox-STOP-Lox-G12D;p53flox/flox (KP) mouse lung cancer model into which  a doxycycline-inducible shRNA targeting Kras was introduced,cell type: primary lung adenocarcinoma cells,timepoint: Day 21 (D21)	RNA-Seq	transcriptomic	Mus musculus	0.030283566975184625	False	False	False	False	False	False	False	True	False
8296	GSM1373652	GSE57043	DcrHet_1_mRNA	Dicer Heterozygous NSCLC cells	strain: C57Bl6/129SV F1 hybrid,cell type: non-small cell lung cancer,genotype: dicer heterozygous	RNA-Seq	transcriptomic	Mus musculus	0.0061620830550746745	False	False	False	False	False	False	False	True	False
8297	GSM1373653	GSE57043	DcrHet_2_mRNA	Dicer Heterozygous NSCLC cells	strain: C57Bl6/129SV F1 hybrid,cell type: non-small cell lung cancer,genotype: dicer heterozygous	RNA-Seq	transcriptomic	Mus musculus	0.0047366919024624645	False	False	False	False	False	False	False	True	False
8298	GSM1373654	GSE57043	DcrKO_1_mRNA	Dicer knockout NSCLC cells	strain: C57Bl6/129SV F1 hybrid,cell type: non-small cell lung cancer,genotype: dicer knockout	RNA-Seq	transcriptomic	Mus musculus	0.024225425779629228	False	False	False	False	False	False	False	True	False
8299	GSM1373655	GSE57043	DcrKO_2_mRNA	Dicer knockout NSCLC cells	strain: C57Bl6/129SV F1 hybrid,cell type: non-small cell lung cancer,genotype: dicer knockout	RNA-Seq	transcriptomic	Mus musculus	0.0	False	False	False	False	False	False	False	True	False
8623	GSM1382102	GSE57404	J1	LCC: FACS-isolated mammary cells of GFP mice or FACS isolated DDAO-stained mammary cells from FVB mice (15 experiments,  42 lungs, 455880 cells)	strain background: FVB,sample group: mammary cells that colonize lungs following intravenous delivery	RNA-Seq	transcriptomic	Mus musculus	0.27680442689490087	False	True	False	False	False	False	False	True	False
8706	GSM1385424	GSE57602	WT-ALUM	Lung	strain: BALB/c,genotype: wild type,intraperitoneal sensitization: Alum,aerosol exposure: None,infection: Klebsiella pneumoniae	RNA-Seq	transcriptomic	Mus musculus	0.00672557005432562	False	False	False	False	False	False	False	True	False
8707	GSM1385425	GSE57602	WT-OVA	Lung	strain: BALB/c,genotype: wild type,intraperitoneal sensitization: OVA-Alum,aerosol exposure: OVA,infection: Klebsiella pneumoniae	RNA-Seq	transcriptomic	Mus musculus	0.05642608840822515	False	False	False	False	False	False	False	True	False
8708	GSM1385426	GSE57602	STAT6KO-ALUM	Lung	strain: BALB/c,genotype: STAT6KO,intraperitoneal sensitization: Alum,aerosol exposure: None,infection: Klebsiella pneumoniae	RNA-Seq	transcriptomic	Mus musculus	0.10572221687232086	False	False	False	False	False	False	False	True	False
8709	GSM1385427	GSE57602	STAT6KO-OVA	Lung	strain: BALB/c,genotype: STAT6KO,intraperitoneal sensitization: OVA-Alum,aerosol exposure: OVA,infection: Klebsiella pneumoniae	RNA-Seq	transcriptomic	Mus musculus	0.06046634945801125	False	False	False	False	False	False	False	True	False
